sex,init_bmi,chng_bmi,age,n_microbiol,pancreatic_enzyme_suppl,lag_fev,lag_bmi,pred,lower,upper,ageg,vary,weight_cat
F,15,19.8,40,14.521808818119705,TRUE,66,34.8,-1.589905776650089,-3.9343003895215,0.7544888362213218,Adult,Change in BMI,Underweight
F,15,19.900000000000002,40,14.521808818119705,TRUE,66,34.900000000000006,-1.6570683033274007,-4.021034276906272,0.7068976702514704,Adult,Change in BMI,Underweight
F,15,20,40,14.521808818119705,TRUE,66,35,-1.723302216417237,-4.107194345550072,0.6605899127155981,Adult,Change in BMI,Underweight
F,23,0,40,14.521808818119705,TRUE,66,23,-1.1159910190279272,-1.2807158717881346,-0.9512661662677198,Adult,Change in BMI,Healthy weight
F,23,0.1,40,14.521808818119705,TRUE,66,23.1,-0.9915278624611341,-1.1559382763475514,-0.8271174485747169,Adult,Change in BMI,Healthy weight
F,23,0.2,40,14.521808818119705,TRUE,66,23.2,-0.8718280878409538,-1.036145172692978,-0.7075110029889295,Adult,Change in BMI,Healthy weight
F,23,0.30000000000000004,40,14.521808818119705,TRUE,66,23.3,-0.7566968289884387,-0.921160590022049,-0.5922330679548284,Adult,Change in BMI,Healthy weight
F,23,0.4,40,14.521808818119705,TRUE,66,23.4,-0.6459488756548337,-0.810811905195383,-0.48108584611428434,Adult,Change in BMI,Healthy weight
F,23,0.5,40,14.521808818119705,TRUE,66,23.5,-0.539408673521537,-0.7049301098510597,-0.3738872371920142,Adult,Change in BMI,Healthy weight
F,23,0.6000000000000001,40,14.521808818119705,TRUE,66,23.6,-0.4369103242001268,-0.6033505924316735,-0.2704700559685801,Adult,Change in BMI,Healthy weight
F,23,0.7000000000000001,40,14.521808818119705,TRUE,66,23.7,-0.338297585232354,-0.5059142877036865,-0.17068088276102142,Adult,Change in BMI,Healthy weight
F,23,0.8,40,14.521808818119705,TRUE,66,23.8,-0.24342387009013586,-0.4124690399224548,-0.0743787002578169,Adult,Change in BMI,Healthy weight
F,23,0.9,40,14.521808818119705,TRUE,66,23.9,-0.15215224817556255,-0.32287103120126637,0.018566534850141286,Adult,Change in BMI,Healthy weight
F,23,1,40,14.521808818119705,TRUE,66,24,-0.06435544482089438,-0.2369861430129367,0.10827525337114792,Adult,Change in BMI,Healthy weight
F,23,1.1,40,14.521808818119705,TRUE,66,24.1,0.02008415871143278,-0.15469114302835335,0.19485946045121894,Adult,Change in BMI,Healthy weight
F,23,1.2000000000000002,40,14.521808818119705,TRUE,66,24.2,0.101274525228816,-0.07587461778025589,0.2784236682378879,Adult,Change in BMI,Healthy weight
F,23,1.3,40,14.521808818119705,TRUE,66,24.3,0.17931396160847948,-4.3760041413559714e-4,0.35906552363109456,Adult,Change in BMI,Healthy weight
F,23,1.4000000000000001,40,14.521808818119705,TRUE,66,24.4,0.2542911187974759,0.07170613036727783,0.436876107227674,Adult,Change in BMI,Healthy weight
F,23,1.5,40,14.521808818119705,TRUE,66,24.5,0.32628499181268816,0.14063008031149823,0.5119399033138781,Adult,Change in BMI,Healthy weight
F,23,1.6,40,14.521808818119705,TRUE,66,24.6,0.39536491974082577,0.20639537826721338,0.5843344612144381,Adult,Change in BMI,Healthy weight
F,23,1.7000000000000002,40,14.521808818119705,TRUE,66,24.7,0.4615905857384265,0.26905138571982945,0.6541297857570235,Adult,Change in BMI,Healthy weight
F,23,1.8,40,14.521808818119705,TRUE,66,24.8,0.5250120170318613,0.3286365247019655,0.721387509361757,Adult,Change in BMI,Healthy weight
F,23,1.9000000000000001,40,14.521808818119705,TRUE,66,24.9,0.5856695849173238,0.3851792595168193,0.7861599103178283,Adult,Change in BMI,Healthy weight
F,23,2,40,14.521808818119705,TRUE,66,25,0.6435952922249866,0.4387011359059117,0.8484894485440615,Adult,Change in BMI,Healthy weight
F,23,2.1,40,14.521808818119705,TRUE,66,25.1,0.6988253863048478,0.4892353104534466,0.908415462156249,Adult,Change in BMI,Healthy weight
F,23,2.2,40,14.521808818119705,TRUE,66,25.2,0.7514007135154663,0.5368224898212195,0.9659789372097132,Adult,Change in BMI,Healthy weight
F,23,2.3000000000000003,40,14.521808818119705,TRUE,66,25.3,0.8013619523746074,0.5815025839675358,1.021221320781679,Adult,Change in BMI,Healthy weight
F,23,2.4000000000000004,40,14.521808818119705,TRUE,66,25.4,0.8487495590534893,0.6233149366356645,1.074184181471314,Adult,Change in BMI,Healthy weight
F,23,2.5,40,14.521808818119705,TRUE,66,25.5,0.8936037673767837,0.6622985996221663,1.124908935131401,Adult,Change in BMI,Healthy weight
F,23,2.6,40,14.521808818119705,TRUE,66,25.6,0.9359645888226221,0.6984925607061925,1.1734366169390518,Adult,Change in BMI,Healthy weight
F,23,2.7,40,14.521808818119705,TRUE,66,25.7,0.9758718125225913,0.7319359270254902,1.2198076980196924,Adult,Change in BMI,Healthy weight
F,23,2.8000000000000003,40,14.521808818119705,TRUE,66,25.8,1.0133650052617331,0.7626680667832426,1.2640619437402236,Adult,Change in BMI,Healthy weight
F,23,2.9000000000000004,40,14.521808818119705,TRUE,66,25.9,1.0484835114785473,0.790728712956957,1.3062383100001376,Adult,Change in BMI,Healthy weight
F,23,3,40,14.521808818119705,TRUE,66,26,1.0812664532649872,0.8161580331891829,1.3463748733407914,Adult,Change in BMI,Healthy weight
F,23,3.1,40,14.521808818119705,TRUE,66,26.1,1.111752730366466,0.8389966703028908,1.3845087904300413,Adult,Change in BMI,Healthy weight
F,23,3.2,40,14.521808818119705,TRUE,66,26.2,1.1399810201818503,0.8592857579368014,1.4206762824268993,Adult,Change in BMI,Healthy weight
F,23,3.3000000000000003,40,14.521808818119705,TRUE,66,26.3,1.1659897777634611,0.8770669156751725,1.4549126398517498,Adult,Change in BMI,Healthy weight
F,23,3.4000000000000004,40,14.521808818119705,TRUE,66,26.4,1.1898172358170847,0.8923822277906956,1.4872522438434737,Adult,Change in BMI,Healthy weight
F,23,3.5,40,14.521808818119705,TRUE,66,26.5,1.211501404701948,0.9052742093659915,1.5177286000379042,Adult,Change in BMI,Healthy weight
F,23,3.6,40,14.521808818119705,TRUE,66,26.6,1.23108007243075,0.9157857631441485,1.5463743817173516,Adult,Change in BMI,Healthy weight
F,23,3.7,40,14.521808818119705,TRUE,66,26.7,1.2485908046696368,0.9239601300125406,1.573221479326733,Adult,Change in BMI,Healthy weight
F,23,3.8000000000000003,40,14.521808818119705,TRUE,66,26.8,1.2640709447382121,0.9298408355735824,1.598301053902842,Adult,Change in BMI,Healthy weight
F,23,3.9000000000000004,40,14.521808818119705,TRUE,66,26.9,1.2775576136095383,0.9334716348208381,1.6216435923982386,Adult,Change in BMI,Healthy weight
F,23,4,40,14.521808818119705,TRUE,66,27,1.2890877099101292,0.934896456534332,1.6432789632859266,Adult,Change in BMI,Healthy weight
F,23,4.1000000000000005,40,14.521808818119705,TRUE,66,27.1,1.298697909919961,0.9341593486444606,1.6632364711954613,Adult,Change in BMI,Healthy weight
F,23,4.2,40,14.521808818119705,TRUE,66,27.2,1.3064246675724616,0.9313044254946768,1.6815449096502464,Adult,Change in BMI,Healthy weight
F,23,4.3,40,14.521808818119705,TRUE,66,27.3,1.3123042144545165,0.9263758176609477,1.6982326112480854,Adult,Change in BMI,Healthy weight
F,23,4.4,40,14.521808818119705,TRUE,66,27.4,1.316372559806466,0.919417624759447,1.713327494853485,Adult,Change in BMI,Healthy weight
F,23,4.5,40,14.521808818119705,TRUE,66,27.5,1.3186654905221102,0.9104738714902529,1.7268571095539675,Adult,Change in BMI,Healthy weight
F,23,4.6000000000000005,40,14.521808818119705,TRUE,66,27.6,1.3192185711487001,0.8995884670195875,1.7388486752778127,Adult,Change in BMI,Healthy weight
F,23,4.7,40,14.521808818119705,TRUE,66,27.7,1.31806714388695,0.8868051676917357,1.7493291200821643,Adult,Change in BMI,Healthy weight
F,23,4.800000000000001,40,14.521808818119705,TRUE,66,27.8,1.3152463285910219,0.8721675429789827,1.758325114203061,Adult,Change in BMI,Healthy weight
F,23,4.9,40,14.521808818119705,TRUE,66,27.9,1.3107910227685409,0.8557189445192647,1.7658631010178172,Adult,Change in BMI,Healthy weight
F,23,5,40,14.521808818119705,TRUE,66,28,1.3047359015805842,0.8375024780518023,1.771969325109366,Adult,Change in BMI,Healthy weight
F,23,5.1000000000000005,40,14.521808818119705,TRUE,66,28.1,1.2971154178416855,0.8175609780373121,1.776669857646059,Adult,Change in BMI,Healthy weight
F,23,5.2,40,14.521808818119705,TRUE,66,28.2,1.287963802019837,0.7959369847375466,1.7799906193021273,Adult,Change in BMI,Healthy weight
F,23,5.300000000000001,40,14.521808818119705,TRUE,66,28.3,1.2773150622364886,0.7726727235262753,1.7819574009467019,Adult,Change in BMI,Healthy weight
F,23,5.4,40,14.521808818119705,TRUE,66,28.4,1.2652029842665422,0.7478100862078357,1.7825958823252486,Adult,Change in BMI,Healthy weight
F,23,5.5,40,14.521808818119705,TRUE,66,28.5,1.2516611315383557,0.7213906141281163,1.781931648948595,Adult,Change in BMI,Healthy weight
F,23,5.6000000000000005,40,14.521808818119705,TRUE,66,28.6,1.2367228451337433,0.6934554828746976,1.779990207392789,Adult,Change in BMI,Healthy weight
F,23,5.7,40,14.521808818119705,TRUE,66,28.7,1.2204212437879844,0.6640454883767046,1.7767969991992643,Adult,Change in BMI,Healthy weight
F,23,5.800000000000001,40,14.521808818119705,TRUE,66,28.8,1.2027892238897946,0.6332010342296946,1.7723774135498944,Adult,Change in BMI,Healthy weight
F,23,5.9,40,14.521808818119705,TRUE,66,28.9,1.1838594594813725,0.6009621200862046,1.7667567988765405,Adult,Change in BMI,Healthy weight
F,23,6,40,14.521808818119705,TRUE,66,29,1.1636644022583482,0.5673683309672595,1.759960473549437,Adult,Change in BMI,Healthy weight
F,23,6.1000000000000005,40,14.521808818119705,TRUE,66,29.1,1.1422362815698215,0.5324588273649579,1.752013735774685,Adult,Change in BMI,Healthy weight
F,23,6.2,40,14.521808818119705,TRUE,66,29.2,1.1196071044183484,0.49627233601961285,1.742941872817084,Adult,Change in BMI,Healthy weight
F,23,6.300000000000001,40,14.521808818119705,TRUE,66,29.3,1.0958086554599327,0.45884714126795323,1.732770169651912,Adult,Change in BMI,Healthy weight
F,23,6.4,40,14.521808818119705,TRUE,66,29.4,1.070872497004044,0.4202210768707171,1.7215239171373709,Adult,Change in BMI,Healthy weight
F,23,6.5,40,14.521808818119705,TRUE,66,29.5,1.0448299690135996,0.3804315182387865,1.7092284197884127,Adult,Change in BMI,Healthy weight
F,23,6.6000000000000005,40,14.521808818119705,TRUE,66,29.6,1.0177121891049805,0.3395153749871017,1.6959090032228592,Adult,Change in BMI,Healthy weight
F,23,6.7,40,14.521808818119705,TRUE,66,29.7,0.9895500525480181,0.29750908375449236,1.6815910213415437,Adult,Change in BMI,Healthy weight
F,23,6.800000000000001,40,14.521808818119705,TRUE,66,29.8,0.9603742322660063,0.2544486012358691,1.6662998632961434,Adult,Change in BMI,Healthy weight
F,23,6.9,40,14.521808818119705,TRUE,66,29.9,0.9302151788356879,0.21036939738052507,1.6500609602908507,Adult,Change in BMI,Healthy weight
F,23,7,40,14.521808818119705,TRUE,66,30,0.8991031204872635,0.16530644871706301,1.632899792257464,Adult,Change in BMI,Healthy weight
F,23,7.1000000000000005,40,14.521808818119705,TRUE,66,30.1,0.8670680631043939,0.11929423177144927,1.6148418944373386,Adult,Change in BMI,Healthy weight
F,23,7.2,40,14.521808818119705,TRUE,66,30.2,0.8341397902241967,0.07236671655018134,1.595912863898212,Adult,Change in BMI,Healthy weight
F,23,7.300000000000001,40,14.521808818119705,TRUE,66,30.3,0.8003478630372373,0.02455736006552145,1.5761383660089532,Adult,Change in BMI,Healthy weight
F,23,7.4,40,14.521808818119705,TRUE,66,30.4,0.7657216203875434,-0.024100900115687662,1.5555441408907744,Adult,Change in BMI,Healthy weight
F,23,7.5,40,14.521808818119705,TRUE,66,30.5,0.7302901787726045,-0.0735756523140445,1.5341560098592535,Adult,Change in BMI,Healthy weight
F,23,7.6000000000000005,40,14.521808818119705,TRUE,66,30.6,0.6940824323433545,-0.1238350171810001,1.5119998818677092,Adult,Change in BMI,Healthy weight
F,23,7.7,40,14.521808818119705,TRUE,66,30.7,0.6571270529041888,-0.1748476541506313,1.4891017599590088,Adult,Change in BMI,Healthy weight
F,23,7.800000000000001,40,14.521808818119705,TRUE,66,30.8,0.6194524899129603,-0.22658276790353238,1.465487747729453,Adult,Change in BMI,Healthy weight
F,23,7.9,40,14.521808818119705,TRUE,66,30.9,0.5810869704809772,-0.2790101148433821,1.4411840558053366,Adult,Change in BMI,Healthy weight
F,23,8,40,14.521808818119705,TRUE,66,31,0.5420584993730048,-0.33210000958381725,1.4162170083298267,Adult,Change in BMI,Healthy weight
F,23,8.1,40,14.521808818119705,TRUE,66,31.1,0.5023948590072592,-0.38582333144040015,1.3906130494549185,Adult,Change in BMI,Healthy weight
F,23,8.200000000000001,40,14.521808818119705,TRUE,66,31.200000000000003,0.46212360945542164,-0.4401515309197028,1.364398749830546,Adult,Change in BMI,Healthy weight
F,23,8.3,40,14.521808818119705,TRUE,66,31.3,0.4212720884426255,-0.49505663619493295,1.337600813080184,Adult,Change in BMI,Healthy weight
F,23,8.4,40,14.521808818119705,TRUE,66,31.4,0.3798674113474556,-0.5505112595548466,1.310246082249758,Adult,Change in BMI,Healthy weight
F,23,8.5,40,14.521808818119705,TRUE,66,31.5,0.33793647120195824,-0.6064886038101511,1.2823615462140676,Adult,Change in BMI,Healthy weight
F,23,8.6,40,14.521808818119705,TRUE,66,31.6,0.29550593869163644,-0.6629624686391158,1.2539743460223887,Adult,Change in BMI,Healthy weight
F,23,8.700000000000001,40,14.521808818119705,TRUE,66,31.700000000000003,0.2526022621554445,-0.7199072568515408,1.22511178116243,Adult,Change in BMI,Healthy weight
F,23,8.8,40,14.521808818119705,TRUE,66,31.8,0.20925166758579936,-0.777297980547753,1.1958013157193517,Adult,Change in BMI,Healthy weight
F,23,8.9,40,14.521808818119705,TRUE,66,31.9,0.16548015862856913,-0.8351102671468779,1.1660705844040162,Adult,Change in BMI,Healthy weight
F,23,9,40,14.521808818119705,TRUE,66,32,0.12131351658307896,-0.893320365256115,1.135947398422273,Adult,Change in BMI,Healthy weight
F,23,9.1,40,14.521808818119705,TRUE,66,32.1,0.07677730040211136,-0.9519051503503647,1.1054597511545874,Adult,Change in BMI,Healthy weight
F,23,9.200000000000001,40,14.521808818119705,TRUE,66,32.2,0.031896846691904346,-1.0108421302291735,1.074635823612982,Adult,Change in BMI,Healthy weight
F,23,9.3,40,14.521808818119705,TRUE,66,32.3,-0.013302730287840847,-1.0701094502155908,1.0435039896399092,Adult,Change in BMI,Healthy weight
F,23,9.4,40,14.521808818119705,TRUE,66,32.4,-0.058796538623982375,-1.1296858980593303,1.0120928208113655,Adult,Change in BMI,Healthy weight
F,23,9.5,40,14.521808818119705,TRUE,66,32.5,-0.10455990874991117,-1.1895509085043134,0.9804310910044911,Adult,Change in BMI,Healthy weight
F,23,9.600000000000001,40,14.521808818119705,TRUE,66,32.6,-0.15056839344555822,-1.2496845674787778,0.9485477805876614,Adult,Change in BMI,Healthy weight
F,23,9.700000000000001,40,14.521808818119705,TRUE,66,32.7,-0.19679776783741787,-1.3100676158640754,0.9164720801892398,Adult,Change in BMI,Healthy weight
F,23,9.8,40,14.521808818119705,TRUE,66,32.8,-0.2432240293984963,-1.3706814527964495,0.8842333939994568,Adult,Change in BMI,Healthy weight
F,23,9.9,40,14.521808818119705,TRUE,66,32.9,-0.28982339794837597,-1.4315081384547952,0.8518613425580432,Adult,Change in BMI,Healthy weight
F,23,10,40,14.521808818119705,TRUE,66,33,-0.3365723156531659,-1.4925303962856258,0.8193857649792939,Adult,Change in BMI,Healthy weight
F,23,10.100000000000001,40,14.521808818119705,TRUE,66,33.1,-0.38344744702552214,-1.5537316146158409,0.7868367205647965,Adult,Change in BMI,Healthy weight
F,23,10.200000000000001,40,14.521808818119705,TRUE,66,33.2,-0.4304256789246401,-1.6150958476028245,0.7542444897535443,Adult,Change in BMI,Healthy weight
F,23,10.3,40,14.521808818119705,TRUE,66,33.3,-0.47748412055626466,-1.6766078154711792,0.72163957435865,Adult,Change in BMI,Healthy weight
F,23,10.4,40,14.521808818119705,TRUE,66,33.4,-0.5246001034726868,-1.7382529039852688,0.6890526970398951,Adult,Change in BMI,Healthy weight
F,23,10.5,40,14.521808818119705,TRUE,66,33.5,-0.571751181572736,-1.8000171631072641,0.6565147999617921,Adult,Change in BMI,Healthy weight
F,23,10.600000000000001,40,14.521808818119705,TRUE,66,33.6,-0.6189151311017863,-1.8618873047912627,0.62405704258769,Adult,Change in BMI,Healthy weight
F,23,10.700000000000001,40,14.521808818119705,TRUE,66,33.7,-0.6660699506517631,-1.9238506998654856,0.5917107985619594,Adult,Change in BMI,Healthy weight
F,23,10.8,40,14.521808818119705,TRUE,66,33.8,-0.7131938611611144,-1.9858953739564795,0.5595076516342508,Adult,Change in BMI,Healthy weight
F,23,10.9,40,14.521808818119705,TRUE,66,33.9,-0.7602653059148624,-2.048010002412016,0.5274793905822911,Adult,Change in BMI,Healthy weight
F,23,11,40,14.521808818119705,TRUE,66,34,-0.8072629505445517,-2.110183904182249,0.49565800309314567,Adult,Change in BMI,Healthy weight
F,23,11.100000000000001,40,14.521808818119705,TRUE,66,34.1,-0.8541656830282707,-2.1724070346229065,0.4640756685663652,Adult,Change in BMI,Healthy weight
F,23,11.200000000000001,40,14.521808818119705,TRUE,66,34.2,-0.9009526136906678,-2.2346699771885223,0.4327647498071865,Adult,Change in BMI,Healthy weight
F,23,11.3,40,14.521808818119705,TRUE,66,34.3,-0.9476030752029134,-2.2969639339888905,0.4017577835830637,Adult,Change in BMI,Healthy weight
F,23,11.4,40,14.521808818119705,TRUE,66,34.4,-0.9940966225827454,-2.35928071518796,0.3710874700224691,Adult,Change in BMI,Healthy weight
F,23,11.5,40,14.521808818119705,TRUE,66,34.5,-1.0404130331944215,-2.4216127272304857,0.3407866608416428,Adult,Change in BMI,Healthy weight
F,23,11.600000000000001,40,14.521808818119705,TRUE,66,34.6,-1.0865323067487607,-2.4839529598892423,0.3108883463917209,Adult,Change in BMI,Healthy weight
F,23,11.700000000000001,40,14.521808818119705,TRUE,66,34.7,-1.1324346653031274,-2.5462949721329062,0.28142564152665117,Adult,Change in BMI,Healthy weight
F,23,11.8,40,14.521808818119705,TRUE,66,34.8,-1.178100553261406,-2.6086328768230898,0.25243177030027764,Adult,Change in BMI,Healthy weight
F,23,11.9,40,14.521808818119705,TRUE,66,34.9,-1.2235106373740534,-2.6709613242577293,0.22394004950962265,Adult,Change in BMI,Healthy weight
F,23,12,40,14.521808818119705,TRUE,66,35,-1.2686458067380544,-2.733275484586756,0.1959838711106472,Adult,Change in BMI,Healthy weight
F,23,12.100000000000001,40,14.521808818119705,TRUE,66,35.1,-1.313487172796941,-2.7955710291356466,0.16859668354176427,Adult,Change in BMI,Healthy weight
F,23,12.200000000000001,40,14.521808818119705,TRUE,66,35.2,-1.3580160693407923,-2.857844110681714,0.1418119720001294,Adult,Change in BMI,Healthy weight
F,23,12.3,40,14.521808818119705,TRUE,66,35.3,-1.4022140525062232,-2.920091342737626,0.11566323772517961,Adult,Change in BMI,Healthy weight
F,23,12.4,40,14.521808818119705,TRUE,66,35.4,-1.4460629007763945,-2.982309777906172,0.09018397635338271,Adult,Change in BMI,Healthy weight
F,23,12.5,40,14.521808818119705,TRUE,66,35.5,-1.4895446149810283,-3.044496885379557,0.06540765541750004,Adult,Change in BMI,Healthy weight
F,23,12.600000000000001,40,14.521808818119705,TRUE,66,35.6,-1.5326414182963632,-3.106650527665413,0.04136769107268656,Adult,Change in BMI,Healthy weight
